Product_ID,Product_Name,Category,Subcategory,Brand,Launch_Date,Unit_Cost,Selling_Price,Supplier_ID,Product_Rating,Return_Rate,Warranty_Months
P00222,Grocery Item 222,Grocery,Staples,Brand_77,2021-02-09,143.36,200.52,SUP0441,,0.045,0
P00223,Grocery Item 223,Grocery,Staples,Brand_80,2025-07-31,271.84,466.7,SUP0233,3.3,0.057,0
P00224,Fashion Item 224,Fashion,Womenswear,Brand_63,2018-09-15,1238.71,1724.18,SUP0288,3.4,0.063,0
P00225,Furniture Item 225,Furniture,Living Room,Brand_30,2022-07-17,8099.26,13454.53,SUP0038,3.7,0.031,24
P00226,Grocery Item 226,Grocery,Staples,Brand_80,2018-04-07,162.39,206.0,SUP0259,3.8,0.029,0
P00227,Fashion Item 227,Fashion,Womenswear,Brand_82,2019-08-21,2929.76,6014.81,SUP0103,,0.117,0
P00228,Fashion Item 228,Fashion,Womenswear,Brand_77,2024-06-29,1078.55,1479.14,SUP0042,3.5,0.078,0
P00229,Grocery Item 229,Grocery,Staples,Brand_49,2022-11-03,186.78,348.52,SUP0230,4.3,0.063,0
P00230,Home Appliances Item 230,Home Appliances,Kitchen,Brand_27,2021-09-12,3404.42,5057.68,SUP0003,3.3,0.048,12
P00231,Fashion Item 231,Fashion,Womenswear,Brand_10,2018-06-25,2582.32,3221.38,SUP0247,3.7,0.097,0
P00232,Home Appliances Item 232,Home Appliances,Kitchen,Brand_50,2024-12-13,2467.77,4025.75,SUP0047,3.1,0.005,12
P00233,Grocery Item 233,Grocery,Staples,Brand_49,2023-06-13,222.97,331.16,SUP0176,4.3,0.029,0
P00234,Fashion Item 234,Fashion,Womenswear,Brand_10,2021-12-25,757.37,1255.65,SUP0429,3.8,0.065,0
P00235,Furniture Item 235,Furniture,Living Room,Brand_19,2021-10-04,5806.95,9393.98,SUP0136,4.2,0.058,24
P00236,Grocery Item 236,Grocery,Staples,Brand_86,2025-11-17,416.22,613.94,SUP0403,3.8,0.092,0
P00237,Fashion Item 237,Fashion,Womenswear,Brand_35,2023-09-19,862.92,1202.35,SUP0137,,0.073,0
P00238,Furniture Item 238,Furniture,Living Room,Brand_5,2019-02-24,7709.85,12994.29,SUP0411,5.0,0.101,24
P00239,Home Appliances Item 239,Home Appliances,Kitchen,Brand_66,2021-03-13,6571.3,8648.84,SUP0206,3.8,0.062,12
P00240,Furniture Item 240,Furniture,Living Room,Brand_43,2024-03-28,5716.83,10948.18,SUP0343,2.7,0.188,36
P00241,Fashion Item 241,Fashion,Womenswear,Brand_83,2023-12-25,2112.42,3451.48,SUP0499,4.0,0.059,0
P00242,Home Appliances Item 242,Home Appliances,Kitchen,Brand_93,2025-10-15,4876.12,9086.61,SUP0349,2.9,0.164,6
P00243,Home Appliances Item 243,Home Appliances,Kitchen,Brand_61,2018-01-12,5710.34,8000.19,SUP0200,3.9,0.086,6
P00244,Home Appliances Item 244,Home Appliances,Kitchen,Brand_94,2021-09-05,6981.96,9328.42,SUP0276,4.6,0.064,36
P00245,Grocery Item 245,Grocery,Staples,Brand_2,2021-11-07,152.83,315.01,SUP0468,4.1,0.072,0
P00246,Fashion Item 246,Fashion,Womenswear,Brand_55,2023-06-04,2299.67,4475.47,SUP0451,2.5,0.217,0
P00247,Grocery Item 247,Grocery,Staples,Brand_22,2018-02-16,273.1,434.47,SUP0067,3.2,0.007,0
P00248,Furniture Item 248,Furniture,Living Room,Brand_38,2022-02-18,19764.03,24146.86,SUP0350,3.8,0.051,24
P00249,Furniture Item 249,Furniture,Living Room,Brand_78,2021-07-27,5730.71,12733.3,SUP0286,3.2,0.038,36
P00250,Fashion Item 250,Fashion,Womenswear,Brand_33,2019-08-25,1314.06,2136.07,SUP0111,3.9,0.131,0
P00251,Grocery Item 251,Grocery,Staples,Brand_52,2024-02-12,92.04,150.84,SUP0188,4.3,0.042,0
P00252,Grocery Item 252,Grocery,Staples,Brand_69,2025-11-01,225.94,401.67,SUP0479,4.7,0.005,0
P00253,Fashion Item 253,Fashion,Womenswear,Brand_74,2021-12-21,2111.16,4333.77,SUP0291,3.0,0.069,0
P00254,Home Appliances Item 254,Home Appliances,Kitchen,Brand_27,2023-01-12,8860.72,13700.29,SUP0450,4.0,0.03,12
P00255,Fashion Item 255,Fashion,Womenswear,Brand_51,2020-10-08,571.23,708.2,SUP0145,3.0,0.085,0
P00256,Fashion Item 256,Fashion,Womenswear,Brand_58,2022-07-22,767.43,1075.59,SUP0462,4.0,0.043,0
P00257,Fashion Item 257,Fashion,Womenswear,Brand_32,2020-11-03,512.97,821.92,SUP0420,3.9,0.083,0
P00258,Fashion Item 258,Fashion,Womenswear,Brand_73,2024-01-01,397.43,662.45,SUP0186,3.6,0.049,0
P00259,Electronics Item 259,Electronics,Mobiles,Brand_89,2020-09-22,41652.72,52659.32,SUP0024,4.6,0.04,6
P00260,Home Appliances Item 260,Home Appliances,Kitchen,Brand_42,2022-12-16,3457.69,4386.88,SUP0399,3.0,0.033,6
P00261,Electronics Item 261,Electronics,Mobiles,Brand_72,2020-11-20,24122.93,36381.31,SUP0409,3.9,0.07,6
P00262,Fashion Item 262,Fashion,Womenswear,Brand_84,2018-11-15,1105.15,1955.64,SUP0373,4.0,0.085,0
P00263,Grocery Item 263,Grocery,Staples,Brand_75,2024-10-15,240.12,299.34,SUP0443,,0.082,0
P00264,Home Appliances Item 264,Home Appliances,Kitchen,Brand_53,2021-06-16,7869.74,13088.1,SUP0422,3.7,0.029,6
P00265,Grocery Item 265,Grocery,Staples,Brand_70,2021-04-30,251.26,505.68,SUP0122,4.2,0.028,0
P00266,Electronics Item 266,Electronics,Mobiles,Brand_59,2022-03-12,9529.9,13526.78,SUP0214,4.0,0.005,6
P00267,Electronics Item 267,Electronics,Mobiles,Brand_18,2022-06-16,26040.16,32319.55,SUP0102,3.6,0.089,36
P00268,Fashion Item 268,Fashion,Womenswear,Brand_67,2021-05-12,1388.21,2108.82,SUP0088,3.4,0.069,0
P00269,Fashion Item 269,Fashion,Womenswear,Brand_83,2020-04-13,1048.21,1452.45,SUP0058,4.0,0.091,0
P00270,Grocery Item 270,Grocery,Staples,Brand_26,2021-05-10,276.54,377.16,SUP0330,2.7,0.16,0
P00271,Home Appliances Item 271,Home Appliances,Kitchen,Brand_100,2019-10-16,9223.62,12643.36,SUP0091,3.0,0.055,24
P00272,Fashion Item 272,Fashion,Womenswear,Brand_37,2023-11-12,417.58,743.11,SUP0402,3.5,0.121,0
P00273,Electronics Item 273,Electronics,Mobiles,Brand_20,2023-01-02,11074.45,15247.84,SUP0037,3.7,0.058,24
P00274,Grocery Item 274,Grocery,Staples,Brand_23,2021-07-15,541.61,823.73,SUP0482,2.0,0.142,0
P00275,Fashion Item 275,Fashion,Womenswear,Brand_9,2023-02-04,1679.74,2062.33,SUP0179,4.5,0.062,0
P00276,Grocery Item 276,Grocery,Staples,Brand_51,2025-09-30,578.99,838.11,SUP0062,3.8,0.092,0
P00277,Electronics Item 277,Electronics,Mobiles,Brand_42,2018-10-03,12592.52,21702.32,SUP0197,4.4,0.036,6
P00278,Electronics Item 278,Electronics,Mobiles,Brand_67,2024-02-21,13333.27,20044.24,SUP0356,3.8,0.006,24
P00279,Fashion Item 279,Fashion,Womenswear,Brand_86,2025-06-28,1054.25,1804.04,SUP0130,3.4,0.025,0
P00280,Fashion Item 280,Fashion,Womenswear,Brand_11,2019-05-20,784.99,1175.59,SUP0487,4.1,0.127,0
P00281,Fashion Item 281,Fashion,Womenswear,Brand_47,2020-08-10,1011.23,2053.89,SUP0278,3.0,0.085,0
P00282,Home Appliances Item 282,Home Appliances,Kitchen,Brand_33,2025-08-12,7161.69,8797.86,SUP0196,,0.019,12
P00283,Electronics Item 283,Electronics,Mobiles,Brand_6,2024-10-22,8202.19,15746.33,SUP0244,2.8,0.16,36
P00284,Electronics Item 284,Electronics,Mobiles,Brand_70,2022-06-18,9554.64,20856.62,SUP0224,3.5,0.106,12
P00285,Fashion Item 285,Fashion,Womenswear,Brand_83,2019-01-11,1319.3,1988.55,SUP0291,3.2,0.072,0
P00286,Fashion Item 286,Fashion,Womenswear,Brand_86,2020-08-25,1911.49,3728.91,SUP0073,5.0,0.146,0
P00287,Fashion Item 287,Fashion,Womenswear,Brand_54,2025-07-18,577.95,894.96,SUP0260,3.4,0.1,0
P00288,Grocery Item 288,Grocery,Staples,Brand_55,2019-06-20,437.27,748.03,SUP0119,4.6,0.005,0
P00289,Fashion Item 289,Fashion,Womenswear,Brand_27,2024-12-04,255.23,538.53,SUP0167,3.4,0.071,0
P00290,Fashion Item 290,Fashion,Womenswear,Brand_27,2025-06-28,1037.9,2265.79,SUP0081,3.8,0.089,0
P00291,Fashion Item 291,Fashion,Womenswear,Brand_64,2020-11-02,1651.43,2224.49,SUP0213,3.8,0.118,0
P00292,Fashion Item 292,Fashion,Womenswear,Brand_68,2020-03-19,843.88,1095.77,SUP0345,3.9,0.045,0
P00293,Fashion Item 293,Fashion,Womenswear,Brand_61,2024-06-20,992.63,1262.57,SUP0200,3.6,0.09,0
P00294,Electronics Item 294,Electronics,Mobiles,Brand_55,2019-03-03,9609.3,18899.74,SUP0371,3.1,0.05,24
P00295,Grocery Item 295,Grocery,Staples,Brand_4,2020-07-28,355.63,496.82,SUP0399,3.8,0.065,0
P00296,Fashion Item 296,Fashion,Womenswear,Brand_53,2019-10-12,1033.72,1648.85,SUP0036,3.1,0.084,0
P00297,Home Appliances Item 297,Home Appliances,Kitchen,Brand_24,2021-03-31,10475.63,14786.67,SUP0418,4.3,0.048,12
P00298,Fashion Item 298,Fashion,Womenswear,Brand_66,2020-10-11,1292.25,2317.78,SUP0454,4.3,0.065,0
P00299,Grocery Item 299,Grocery,Staples,Brand_81,2023-01-11,193.46,293.62,SUP0071,4.7,0.065,0
P00300,Grocery Item 300,Grocery,Staples,Brand_22,2021-12-03,260.27,324.72,SUP0442,3.8,0.064,0
P00301,Grocery Item 301,Grocery,Staples,Brand_97,2024-04-02,313.83,423.28,SUP0317,,0.014,0
P00302,Furniture Item 302,Furniture,Living Room,Brand_26,2024-11-27,11714.05,19954.29,SUP0451,2.3,0.19,12
P00303,Home Appliances Item 303,Home Appliances,Kitchen,Brand_50,2021-08-30,3853.2,6527.04,SUP0382,4.4,0.005,6
P00304,Electronics Item 304,Electronics,Mobiles,Brand_30,2024-03-09,19607.6,33852.07,SUP0270,4.7,0.019,12
P00305,Electronics Item 305,Electronics,Mobiles,Brand_25,2018-05-19,7366.33,10809.35,SUP0498,3.9,0.026,36
P00306,Electronics Item 306,Electronics,Mobiles,Brand_34,2019-10-27,11620.97,17797.23,SUP0163,4.1,0.022,36
P00307,Fashion Item 307,Fashion,Womenswear,Brand_64,2020-10-06,1343.8,1876.25,SUP0210,4.1,0.075,0
P00308,Fashion Item 308,Fashion,Womenswear,Brand_37,2018-12-15,2425.96,3594.97,SUP0128,3.0,0.078,0
P00309,Fashion Item 309,Fashion,Womenswear,Brand_50,2025-08-14,876.85,1839.15,SUP0084,3.0,0.11,0
P00310,Fashion Item 310,Fashion,Womenswear,Brand_43,2021-08-15,835.62,1460.54,SUP0048,4.2,0.114,0
P00311,Home Appliances Item 311,Home Appliances,Kitchen,Brand_6,2020-02-02,6350.44,8779.31,SUP0096,4.3,0.005,24
P00312,Home Appliances Item 312,Home Appliances,Kitchen,Brand_90,2018-06-29,13219.79,18426.88,SUP0415,2.9,0.108,6
P00313,Home Appliances Item 313,Home Appliances,Kitchen,Brand_70,2023-04-26,21517.93,31686.96,SUP0420,3.4,0.081,6
P00314,Fashion Item 314,Fashion,Womenswear,Brand_74,2019-03-13,1185.97,2304.92,SUP0303,3.6,0.082,0
P00315,Electronics Item 315,Electronics,Mobiles,Brand_93,2025-04-21,14394.93,26637.08,SUP0020,3.9,0.062,24
P00316,Electronics Item 316,Electronics,Mobiles,Brand_30,2019-03-04,8251.53,18265.34,SUP0460,,0.029,6
P00317,Fashion Item 317,Fashion,Womenswear,Brand_42,2018-02-19,1841.17,2668.71,SUP0398,3.4,0.071,0
P00318,Home Appliances Item 318,Home Appliances,Kitchen,Brand_37,2019-09-23,6406.02,10770.01,SUP0486,2.7,0.136,12
P00319,Grocery Item 319,Grocery,Staples,Brand_10,2023-02-08,209.7,294.17,SUP0324,2.9,0.137,0
P00320,Fashion Item 320,Fashion,Womenswear,Brand_34,2025-11-27,2036.57,3414.69,SUP0469,4.7,0.094,0
P00321,Home Appliances Item 321,Home Appliances,Kitchen,Brand_44,2023-12-20,7207.01,9380.8,SUP0182,4.6,0.048,12
P00322,Fashion Item 322,Fashion,Womenswear,Brand_6,2019-07-02,1289.25,2126.47,SUP0497,4.3,0.107,0
P00323,Grocery Item 323,Grocery,Staples,Brand_39,2024-06-24,390.82,483.03,SUP0313,3.4,0.005,0
P00324,Electronics Item 324,Electronics,Mobiles,Brand_33,2022-09-14,25306.2,43630.71,SUP0002,3.5,0.009,24
P00325,Home Appliances Item 325,Home Appliances,Kitchen,Brand_17,2020-08-18,11187.57,16440.37,SUP0437,3.4,0.012,24
P00326,Home Appliances Item 326,Home Appliances,Kitchen,Brand_72,2020-03-08,13953.69,21672.48,SUP0042,3.8,0.059,36
P00327,Fashion Item 327,Fashion,Womenswear,Brand_80,2019-08-14,718.06,1391.53,SUP0101,4.4,0.06,0
P00328,Fashion Item 328,Fashion,Womenswear,Brand_99,2024-06-15,1129.12,1389.82,SUP0116,2.6,0.196,0
P00329,Electronics Item 329,Electronics,Mobiles,Brand_45,2020-06-08,26716.18,32582.24,SUP0233,,0.036,36
P00330,Electronics Item 330,Electronics,Mobiles,Brand_67,2022-04-07,8377.8,15578.39,SUP0331,3.1,0.007,6
P00331,Fashion Item 331,Fashion,Womenswear,Brand_63,2025-10-06,833.25,1725.39,SUP0226,4.2,0.106,0
P00332,Furniture Item 332,Furniture,Living Room,Brand_45,2018-07-20,9646.06,16092.6,SUP0021,4.7,0.058,6
P00333,Electronics Item 333,Electronics,Mobiles,Brand_83,2024-07-18,13845.57,20544.72,SUP0490,3.6,0.041,24
P00334,Electronics Item 334,Electronics,Mobiles,Brand_66,2024-03-03,16071.96,27242.37,SUP0327,2.5,0.122,24
P00335,Fashion Item 335,Fashion,Womenswear,Brand_65,2022-10-14,839.83,1189.2,SUP0383,4.2,0.078,0
P00336,Home Appliances Item 336,Home Appliances,Kitchen,Brand_20,2024-09-27,4669.81,6058.82,SUP0238,4.4,0.033,24
P00337,Grocery Item 337,Grocery,Staples,Brand_35,2024-12-19,284.95,404.59,SUP0227,3.5,0.06,0
P00338,Grocery Item 338,Grocery,Staples,Brand_79,2018-06-14,133.25,285.45,SUP0462,3.2,0.078,0
P00339,Fashion Item 339,Fashion,Womenswear,Brand_70,2018-10-04,1171.43,2019.18,SUP0489,4.0,0.106,0
P00340,Grocery Item 340,Grocery,Staples,Brand_39,2023-02-12,140.72,269.92,SUP0276,4.0,0.052,0
P00341,Grocery Item 341,Grocery,Staples,Brand_54,2022-12-16,220.08,307.91,SUP0308,3.9,0.068,0
P00342,Fashion Item 342,Fashion,Womenswear,Brand_36,2025-06-25,782.11,1282.05,SUP0416,2.7,0.217,0
P00343,Electronics Item 343,Electronics,Mobiles,Brand_29,2022-04-29,8288.05,14858.13,SUP0456,4.3,0.06,24
P00344,Grocery Item 344,Grocery,Staples,Brand_67,2023-07-17,238.96,370.55,SUP0469,4.3,0.043,0
P00345,Electronics Item 345,Electronics,Mobiles,Brand_47,2019-06-21,8460.16,18035.51,SUP0022,2.1,0.164,12
P00346,Electronics Item 346,Electronics,Mobiles,Brand_79,2022-09-17,11740.98,22990.59,SUP0197,3.7,0.077,24
P00347,Home Appliances Item 347,Home Appliances,Kitchen,Brand_66,2021-08-04,2532.43,4053.45,SUP0022,3.3,0.019,12
P00348,Fashion Item 348,Fashion,Womenswear,Brand_96,2025-08-27,2296.85,3680.56,SUP0036,4.0,0.049,0
P00349,Electronics Item 349,Electronics,Mobiles,Brand_20,2021-04-15,4715.05,10088.58,SUP0117,2.9,0.175,24
P00350,Electronics Item 350,Electronics,Mobiles,Brand_16,2019-07-24,32013.68,48282.16,SUP0187,2.5,0.141,36
P00351,Electronics Item 351,Electronics,Mobiles,Brand_10,2025-10-07,25535.78,37364.47,SUP0007,3.9,0.032,6
P00352,Electronics Item 352,Electronics,Mobiles,Brand_27,2025-08-26,3527.52,4572.21,SUP0075,3.4,0.005,12
P00353,Grocery Item 353,Grocery,Staples,Brand_1,2024-09-21,247.77,312.07,SUP0294,3.6,0.022,0
P00354,Home Appliances Item 354,Home Appliances,Kitchen,Brand_43,2019-06-06,6535.29,8796.51,SUP0027,4.1,0.046,36
P00355,Electronics Item 355,Electronics,Mobiles,Brand_54,2019-03-24,8989.39,12029.79,SUP0173,3.9,0.041,6
P00356,Grocery Item 356,Grocery,Staples,Brand_33,2024-06-02,76.07,119.8,SUP0062,4.0,0.033,0
P00357,Grocery Item 357,Grocery,Staples,Brand_23,2018-04-04,399.16,513.26,SUP0306,4.8,0.036,0
P00358,Fashion Item 358,Fashion,Womenswear,Brand_88,2024-01-20,911.42,1344.71,SUP0227,3.9,0.125,0
P00359,Electronics Item 359,Electronics,Mobiles,Brand_73,2024-08-10,5040.71,6506.59,SUP0175,5.0,0.083,12
P00360,Home Appliances Item 360,Home Appliances,Kitchen,Brand_95,2019-06-03,5854.65,7464.23,SUP0229,3.4,0.07,12
P00361,Fashion Item 361,Fashion,Womenswear,Brand_86,2019-05-02,2482.77,3474.8,SUP0243,4.8,0.093,0
P00362,Furniture Item 362,Furniture,Living Room,Brand_38,2025-06-02,15110.84,24233.72,SUP0149,3.9,0.042,36
P00363,Electronics Item 363,Electronics,Mobiles,Brand_23,2019-03-17,8749.47,17051.93,SUP0013,4.5,0.07,6
P00364,Electronics Item 364,Electronics,Mobiles,Brand_26,2020-04-14,27312.58,55848.69,SUP0255,3.7,0.069,36
P00365,Furniture Item 365,Furniture,Living Room,Brand_75,2019-06-21,5478.15,8758.5,SUP0393,4.0,0.094,12
P00366,Home Appliances Item 366,Home Appliances,Kitchen,Brand_13,2023-06-25,7302.68,9107.89,SUP0326,4.4,0.027,24
P00367,Electronics Item 367,Electronics,Mobiles,Brand_3,2018-08-29,20068.88,30273.21,SUP0059,3.1,0.062,12
P00368,Home Appliances Item 368,Home Appliances,Kitchen,Brand_93,2025-05-06,13001.16,21679.47,SUP0432,3.6,0.01,24
P00369,Grocery Item 369,Grocery,Staples,Brand_67,2018-07-02,101.77,173.83,SUP0317,3.2,0.03,0
P00370,Electronics Item 370,Electronics,Mobiles,Brand_83,2021-05-10,7929.12,14207.56,SUP0138,2.9,0.17,36
P00371,Grocery Item 371,Grocery,Staples,Brand_33,2018-09-22,462.35,671.03,SUP0303,4.5,0.086,0
P00372,Grocery Item 372,Grocery,Staples,Brand_72,2019-01-24,248.53,345.22,SUP0279,3.6,0.108,0
P00373,Furniture Item 373,Furniture,Living Room,Brand_94,2025-07-22,11320.0,14542.5,SUP0257,4.3,0.055,36
P00374,Electronics Item 374,Electronics,Mobiles,Brand_61,2020-02-04,22568.9,36066.31,SUP0180,,0.085,6
P00375,Electronics Item 375,Electronics,Mobiles,Brand_49,2020-08-09,9557.93,13535.15,SUP0284,3.6,0.059,12
P00376,Home Appliances Item 376,Home Appliances,Kitchen,Brand_84,2024-06-30,5835.0,11177.59,SUP0252,3.7,0.073,24
P00377,Grocery Item 377,Grocery,Staples,Brand_90,2022-01-03,168.24,291.89,SUP0327,3.3,0.05,0
P00378,Grocery Item 378,Grocery,Staples,Brand_61,2023-06-23,300.5,388.8,SUP0316,3.9,0.056,0
P00379,Grocery Item 379,Grocery,Staples,Brand_91,2020-02-07,100.41,187.85,SUP0422,3.8,0.028,0
P00380,Furniture Item 380,Furniture,Living Room,Brand_43,2021-01-02,6983.71,10781.06,SUP0136,3.2,0.038,6
P00381,Fashion Item 381,Fashion,Womenswear,Brand_45,2021-03-19,521.08,813.2,SUP0268,4.2,0.077,0
P00382,Fashion Item 382,Fashion,Womenswear,Brand_74,2024-06-07,1342.1,2711.28,SUP0382,4.4,0.119,0
P00383,Furniture Item 383,Furniture,Living Room,Brand_79,2018-10-06,12227.72,18710.09,SUP0182,4.6,0.064,36
P00384,Electronics Item 384,Electronics,Mobiles,Brand_16,2018-09-07,14492.13,24696.92,SUP0450,3.4,0.005,36
P00385,Grocery Item 385,Grocery,Staples,Brand_25,2022-08-04,187.97,298.2,SUP0138,3.8,0.005,0
P00386,Grocery Item 386,Grocery,Staples,Brand_62,2024-05-23,253.33,412.52,SUP0331,,0.027,0
P00387,Furniture Item 387,Furniture,Living Room,Brand_77,2023-11-17,4334.25,7771.21,SUP0441,4.5,0.042,24
P00388,Electronics Item 388,Electronics,Mobiles,Brand_62,2025-07-29,18230.32,26917.75,SUP0488,3.6,0.041,24
P00389,Furniture Item 389,Furniture,Living Room,Brand_29,2018-05-05,8500.79,18883.94,SUP0295,3.8,0.044,12
P00390,Electronics Item 390,Electronics,Mobiles,Brand_52,2022-02-07,9586.52,18416.82,SUP0134,3.4,0.005,6
P00391,Electronics Item 391,Electronics,Mobiles,Brand_66,2019-03-21,12456.36,22830.38,SUP0103,4.1,0.029,6
P00392,Home Appliances Item 392,Home Appliances,Kitchen,Brand_52,2021-06-03,3085.48,6369.16,SUP0238,4.7,0.085,36
P00393,Fashion Item 393,Fashion,Womenswear,Brand_88,2025-03-05,797.33,1332.23,SUP0436,4.2,0.093,0
P00394,Home Appliances Item 394,Home Appliances,Kitchen,Brand_72,2025-11-18,22835.65,40624.97,SUP0170,4.3,0.131,12
P00395,Grocery Item 395,Grocery,Staples,Brand_65,2021-01-29,214.62,320.24,SUP0394,3.2,0.009,0
P00396,Fashion Item 396,Fashion,Womenswear,Brand_7,2018-12-16,1141.19,1422.39,SUP0444,2.8,0.187,0
P00397,Fashion Item 397,Fashion,Womenswear,Brand_85,2025-06-29,1922.94,2413.16,SUP0238,3.4,0.067,0
P00398,Fashion Item 398,Fashion,Womenswear,Brand_10,2020-02-04,1192.99,2425.36,SUP0368,,0.105,0
P00399,Fashion Item 399,Fashion,Womenswear,Brand_54,2024-01-12,1224.44,2169.79,SUP0449,3.0,0.084,0
P00400,Fashion Item 400,Fashion,Womenswear,Brand_96,2019-07-20,781.58,1310.44,SUP0002,5.0,0.041,0
P00401,Furniture Item 401,Furniture,Living Room,Brand_85,2024-08-14,5734.62,12682.76,SUP0184,4.1,0.076,24
P00402,Grocery Item 402,Grocery,Staples,Brand_11,2024-12-25,102.85,165.05,SUP0406,2.9,0.148,0
P00403,Fashion Item 403,Fashion,Womenswear,Brand_20,2023-12-10,686.38,1178.22,SUP0027,2.6,0.198,0
P00404,Electronics Item 404,Electronics,Mobiles,Brand_92,2022-11-14,7961.79,10624.77,SUP0356,4.4,0.047,24
P00405,Fashion Item 405,Fashion,Womenswear,Brand_8,2022-08-29,2026.86,2493.6,SUP0237,5.0,0.047,0
P00406,Grocery Item 406,Grocery,Staples,Brand_29,2022-05-14,392.1,697.38,SUP0215,3.8,0.063,0
P00407,Electronics Item 407,Electronics,Mobiles,Brand_73,2024-11-27,27827.3,34112.88,SUP0037,3.9,0.051,24
P00408,Home Appliances Item 408,Home Appliances,Kitchen,Brand_59,2021-06-29,7215.56,10426.81,SUP0047,3.5,0.059,36
P00409,Grocery Item 409,Grocery,Staples,Brand_35,2024-06-09,484.0,658.75,SUP0033,3.3,0.017,0
P00410,Fashion Item 410,Fashion,Womenswear,Brand_98,2024-06-01,410.59,795.5,SUP0382,3.8,0.087,0
P00411,Electronics Item 411,Electronics,Mobiles,Brand_99,2024-04-04,2302.98,4254.17,SUP0298,4.0,0.05,36
P00412,Fashion Item 412,Fashion,Womenswear,Brand_46,2021-04-28,1337.33,2949.08,SUP0485,4.4,0.139,0
P00413,Fashion Item 413,Fashion,Womenswear,Brand_78,2019-04-18,911.99,1221.56,SUP0429,3.1,0.056,0
P00414,Furniture Item 414,Furniture,Living Room,Brand_83,2018-08-25,9033.04,16985.26,SUP0168,3.9,0.068,12
P00415,Home Appliances Item 415,Home Appliances,Kitchen,Brand_92,2024-04-14,4833.03,10097.2,SUP0464,5.0,0.036,12
P00416,Grocery Item 416,Grocery,Staples,Brand_18,2021-01-12,1070.62,1440.41,SUP0304,4.1,0.067,0
P00417,Grocery Item 417,Grocery,Staples,Brand_75,2021-08-05,166.06,224.28,SUP0271,4.8,0.066,0
P00418,Fashion Item 418,Fashion,Womenswear,Brand_2,2025-12-05,296.24,484.68,SUP0478,4.6,0.094,0
P00419,Electronics Item 419,Electronics,Mobiles,Brand_66,2023-03-08,8568.15,12643.24,SUP0016,5.0,0.019,24
P00420,Electronics Item 420,Electronics,Mobiles,Brand_85,2022-04-29,10725.38,13532.54,SUP0064,3.9,0.069,6
P00421,Electronics Item 421,Electronics,Mobiles,Brand_54,2021-08-13,17376.36,26978.84,SUP0191,,0.085,24
P00422,Electronics Item 422,Electronics,Mobiles,Brand_52,2023-09-14,23443.33,32209.59,SUP0403,4.4,0.044,36
P00423,Home Appliances Item 423,Home Appliances,Kitchen,Brand_25,2024-07-02,2605.7,3369.46,SUP0054,4.6,0.033,12
P00424,Fashion Item 424,Fashion,Womenswear,Brand_19,2019-01-04,5453.87,8335.72,SUP0425,4.1,0.084,0
P00425,Fashion Item 425,Fashion,Womenswear,Brand_61,2018-11-01,1376.3,2313.4,SUP0173,4.8,0.107,0
P00426,Grocery Item 426,Grocery,Staples,Brand_83,2023-09-21,396.93,761.19,SUP0343,5.0,0.005,0
P00427,Furniture Item 427,Furniture,Living Room,Brand_30,2022-09-14,4445.03,6644.22,SUP0049,3.8,0.042,12
P00428,Fashion Item 428,Fashion,Womenswear,Brand_25,2024-03-27,1335.05,2101.77,SUP0042,3.7,0.105,0
P00429,Furniture Item 429,Furniture,Living Room,Brand_39,2018-10-21,9793.89,12287.82,SUP0476,4.3,0.02,24
P00430,Electronics Item 430,Electronics,Mobiles,Brand_59,2019-12-07,13603.38,18539.88,SUP0478,3.6,0.086,36
P00431,Grocery Item 431,Grocery,Staples,Brand_98,2023-08-08,634.74,953.56,SUP0206,3.0,0.022,0
P00432,Furniture Item 432,Furniture,Living Room,Brand_15,2020-02-11,12240.53,17242.19,SUP0173,4.9,0.061,12
P00433,Furniture Item 433,Furniture,Living Room,Brand_15,2025-11-09,17905.63,33594.5,SUP0382,3.0,0.005,12
P00434,Home Appliances Item 434,Home Appliances,Kitchen,Brand_14,2022-01-12,5387.39,11188.08,SUP0309,3.3,0.046,36
P00435,Electronics Item 435,Electronics,Mobiles,Brand_79,2018-12-05,6186.54,8853.63,SUP0320,4.0,0.053,36
P00436,Furniture Item 436,Furniture,Living Room,Brand_40,2018-09-14,10191.41,16240.23,SUP0119,3.6,0.028,24
P00437,Fashion Item 437,Fashion,Womenswear,Brand_59,2025-02-26,717.31,1453.74,SUP0452,3.3,0.081,0
P00438,Electronics Item 438,Electronics,Mobiles,Brand_98,2020-02-04,21462.52,26364.47,SUP0288,,0.041,12
P00439,Grocery Item 439,Grocery,Staples,Brand_87,2019-11-26,167.92,370.99,SUP0307,3.8,0.013,0
P00440,Furniture Item 440,Furniture,Living Room,Brand_20,2019-02-23,39524.22,52675.03,SUP0428,4.0,0.041,36
P00441,Grocery Item 441,Grocery,Staples,Brand_45,2020-09-15,180.48,310.87,SUP0335,2.8,0.15,0
